Demand_Month,Region,Material_ID,Material_Name,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Forecast_Scenario
2022-05-01,South,MAT-1004,35 kV Cable,8959,3531,1.13,1.041,14687,2937,17624,18245,0,0,Base
2022-06-01,South,MAT-1004,35 kV Cable,9923,576,1.15,1.051,12690,2538,15228,16238,0,0,Base
2022-07-01,South,MAT-1004,35 kV Cable,9951,3827,1.13,1.062,16527,3305,19832,26086,0,0,Base
2022-08-01,South,MAT-1004,35 kV Cable,6850,360,1.08,1.072,8349,1670,10019,8625,1394,37638,Base
2022-09-01,South,MAT-1004,35 kV Cable,8121,1267,1.0,1.083,10166,2033,12199,14463,0,0,Base
2022-10-01,South,MAT-1004,35 kV Cable,6500,2731,0.92,1.094,9288,1858,11146,15509,0,0,Base
2022-11-01,South,MAT-1004,35 kV Cable,5507,2449,0.87,1.105,7646,1529,9175,10367,0,0,Base
2022-12-01,South,MAT-1004,35 kV Cable,5606,976,0.85,1.116,6242,1248,7490,8978,0,0,Base
2023-01-01,South,MAT-1004,35 kV Cable,5664,652,0.87,1.127,6192,1238,7430,6995,435,11745,Base
2023-02-01,South,MAT-1004,35 kV Cable,5656,1958,0.92,1.138,7972,1594,9566,13747,0,0,Base
2023-03-01,South,MAT-1004,35 kV Cable,8703,2781,1.0,1.149,13201,2640,15841,21339,0,0,Base
2023-04-01,South,MAT-1004,35 kV Cable,8550,2202,1.08,1.161,13481,2696,16177,17563,0,0,Base
2023-05-01,South,MAT-1004,35 kV Cable,7354,708,1.13,1.173,10682,2136,12818,18341,0,0,Base
2023-06-01,South,MAT-1004,35 kV Cable,8385,805,1.15,1.184,12516,2503,15019,17883,0,0,Base
2023-07-01,South,MAT-1004,35 kV Cable,8255,2457,1.13,1.196,14479,2896,17375,18573,0,0,Base
2023-08-01,South,MAT-1004,35 kV Cable,8933,682,1.08,1.208,12545,2509,15054,21094,0,0,Base
2023-09-01,South,MAT-1004,35 kV Cable,7108,2535,1.0,1.22,11766,2353,14119,17100,0,0,Base
2023-10-01,South,MAT-1004,35 kV Cable,7133,2307,0.92,1.232,10703,2141,12844,16546,0,0,Base
2023-11-01,South,MAT-1004,35 kV Cable,5940,1007,0.87,1.245,7523,1505,9028,9498,0,0,Base
2023-12-01,South,MAT-1004,35 kV Cable,5139,387,0.85,1.257,5905,1181,7086,7133,0,0,Base
2024-01-01,South,MAT-1004,35 kV Cable,6610,1637,0.87,1.27,9110,1822,10932,13243,0,0,Base
2024-02-01,South,MAT-1004,35 kV Cable,5698,297,0.92,1.282,7073,1415,8488,11661,0,0,Base
2024-03-01,South,MAT-1004,35 kV Cable,8853,682,1.0,1.295,12350,2470,14820,14465,355,9585,Base
2024-04-01,South,MAT-1004,35 kV Cable,6515,1869,1.08,1.308,11845,2369,14214,12913,1301,35127,Base
2024-05-01,South,MAT-1004,35 kV Cable,8012,3356,1.13,1.321,16973,3395,20368,21444,0,0,Base
2024-06-01,South,MAT-1004,35 kV Cable,7506,1993,1.15,1.335,14578,2916,17494,23497,0,0,Base
2024-07-01,South,MAT-1004,35 kV Cable,8343,2715,1.13,1.348,16842,3368,20210,20012,198,5346,Base
2024-08-01,South,MAT-1004,35 kV Cable,9310,1913,1.08,1.361,16500,3300,19800,18111,1689,45603,Base
2024-09-01,South,MAT-1004,35 kV Cable,6346,1879,1.0,1.375,11309,2262,13571,15006,0,0,Base
2024-10-01,South,MAT-1004,35 kV Cable,7484,1162,0.92,1.389,11046,2209,13255,16707,0,0,Base
2024-11-01,South,MAT-1004,35 kV Cable,6431,1609,0.87,1.403,9811,1962,11773,13897,0,0,Base
2024-12-01,South,MAT-1004,35 kV Cable,6908,3091,0.85,1.417,12040,2408,14448,13836,612,16524,Base
2025-01-01,South,MAT-1004,35 kV Cable,7634,3420,0.87,1.431,13760,2752,16512,22294,0,0,Base
2025-02-01,South,MAT-1004,35 kV Cable,8077,2422,0.92,1.445,13958,2792,16750,21110,0,0,Base
2025-03-01,South,MAT-1004,35 kV Cable,8154,3594,1.0,1.46,17147,3429,20576,28489,0,0,Base
2025-04-01,South,MAT-1004,35 kV Cable,6461,899,1.08,1.474,11718,2344,14062,18325,0,0,Base
2025-05-01,South,MAT-1004,35 kV Cable,9182,2361,1.13,1.489,19420,3884,23304,23211,93,2511,Base
2025-06-01,South,MAT-1004,35 kV Cable,8330,3053,1.15,1.504,19685,3937,23622,29240,0,0,Base
2025-07-01,South,MAT-1004,35 kV Cable,9760,2323,1.13,1.519,20737,4147,24884,31039,0,0,Base
2025-08-01,South,MAT-1004,35 kV Cable,7824,3468,1.08,1.534,18707,3741,22448,20625,1823,49221,Base
2025-09-01,South,MAT-1004,35 kV Cable,6059,2586,1.0,1.549,13394,2679,16073,18859,0,0,Base
2025-10-01,South,MAT-1004,35 kV Cable,5767,2299,0.92,1.565,11612,2322,13934,15478,0,0,Base
2025-11-01,South,MAT-1004,35 kV Cable,7501,2353,0.87,1.58,13549,2710,16259,22630,0,0,Base
2025-12-01,South,MAT-1004,35 kV Cable,5327,1575,0.85,1.596,9365,1873,11238,10712,526,14202,Base
2026-01-01,South,MAT-1004,35 kV Cable,7232,964,0.87,1.612,11496,2299,13795,18108,0,0,Base
2026-02-01,South,MAT-1004,35 kV Cable,6638,2919,0.92,1.628,14317,2863,17180,18673,0,0,Base
2026-03-01,South,MAT-1004,35 kV Cable,7186,2683,1.0,1.645,16231,3246,19477,22280,0,0,Base
2026-04-01,South,MAT-1004,35 kV Cable,7801,3380,1.08,1.661,20058,4012,24070,25636,0,0,Base
2026-05-01,South,MAT-1004,35 kV Cable,7198,481,1.13,1.678,14558,2912,17470,21952,0,0,Base
2026-06-01,South,MAT-1004,35 kV Cable,7114,807,1.15,1.694,15435,3087,18522,25421,0,0,Base
2026-07-01,South,MAT-1004,35 kV Cable,9013,2009,1.13,1.711,21315,4263,25578,31746,0,0,Base
2026-08-01,South,MAT-1004,35 kV Cable,8828,3625,1.08,1.729,23247,4649,27896,27448,448,12096,Base
2026-09-01,South,MAT-1004,35 kV Cable,6328,1942,1.0,1.746,14438,2888,17326,14967,2359,63693,Base
2026-10-01,South,MAT-1004,35 kV Cable,7321,1238,0.92,1.763,13884,2777,16661,14642,2019,54513,Base
2026-11-01,South,MAT-1004,35 kV Cable,6222,2310,0.87,1.781,13219,2644,15863,13633,2230,60210,Base
2026-12-01,South,MAT-1004,35 kV Cable,7114,2201,0.85,1.799,14242,2848,17090,17051,39,1053,Base
2022-01-01,East,MAT-1004,35 kV Cable,7294,2858,0.87,1.0,8832,1766,10598,15212,0,0,Base
2022-02-01,East,MAT-1004,35 kV Cable,8991,1379,0.92,1.01,9636,1927,11563,14813,0,0,Base
2022-03-01,East,MAT-1004,35 kV Cable,8501,1197,1.0,1.02,9893,1979,11872,10639,1233,33291,Base
2022-04-01,East,MAT-1004,35 kV Cable,8600,1169,1.08,1.03,10870,2174,13044,18386,0,0,Base
2022-05-01,East,MAT-1004,35 kV Cable,8548,2124,1.13,1.041,12549,2510,15059,19439,0,0,Base
2022-06-01,East,MAT-1004,35 kV Cable,12682,5694,1.15,1.051,22210,4442,26652,38557,0,0,Base
2022-07-01,East,MAT-1004,35 kV Cable,11181,1414,1.13,1.062,15108,3022,18130,24112,0,0,Base
2022-08-01,East,MAT-1004,35 kV Cable,8636,3318,1.08,1.072,13842,2768,16610,22668,0,0,Base
2022-09-01,East,MAT-1004,35 kV Cable,9561,2713,1.0,1.083,13291,2658,15949,14198,1751,47277,Base
2022-10-01,East,MAT-1004,35 kV Cable,8198,1188,0.92,1.094,9444,1889,11333,12866,0,0,Base
2022-11-01,East,MAT-1004,35 kV Cable,6884,439,0.87,1.105,7038,1408,8446,10197,0,0,Base
2022-12-01,East,MAT-1004,35 kV Cable,6774,2250,0.85,1.116,8558,1712,10270,12959,0,0,Base
2023-01-01,East,MAT-1004,35 kV Cable,8243,2194,0.87,1.127,10232,2046,12278,10613,1665,44955,Base
2023-02-01,East,MAT-1004,35 kV Cable,7188,526,0.92,1.138,8077,1615,9692,11035,0,0,Base
2023-03-01,East,MAT-1004,35 kV Cable,10209,1723,1.0,1.149,13716,2743,16459,15192,1267,34209,Base
2023-04-01,East,MAT-1004,35 kV Cable,9454,1668,1.08,1.161,13945,2789,16734,21116,0,0,Base
2023-05-01,East,MAT-1004,35 kV Cable,11280,1883,1.13,1.173,17441,3488,20929,26338,0,0,Base
2023-06-01,East,MAT-1004,35 kV Cable,8843,1733,1.15,1.184,14404,2881,17285,15207,2078,56106,Base
2023-07-01,East,MAT-1004,35 kV Cable,10940,1235,1.13,1.196,16456,3291,19747,26715,0,0,Base
2023-08-01,East,MAT-1004,35 kV Cable,8674,3735,1.08,1.208,16191,3238,19429,17547,1882,50814,Base
2023-09-01,East,MAT-1004,35 kV Cable,8143,3585,1.0,1.22,14310,2862,17172,17638,0,0,Base
2023-10-01,East,MAT-1004,35 kV Cable,7909,3429,0.92,1.232,12855,2571,15426,15725,0,0,Base
2023-11-01,East,MAT-1004,35 kV Cable,7706,752,0.87,1.245,9159,1832,10991,12812,0,0,Base
2023-12-01,East,MAT-1004,35 kV Cable,8960,1881,0.85,1.257,11585,2317,13902,19434,0,0,Base
2024-01-01,East,MAT-1004,35 kV Cable,7893,1847,0.87,1.27,10759,2152,12911,16324,0,0,Base
2024-02-01,East,MAT-1004,35 kV Cable,7640,2699,0.92,1.282,12198,2440,14638,19574,0,0,Base
2024-03-01,East,MAT-1004,35 kV Cable,7891,1660,1.0,1.295,12371,2474,14845,13921,924,24948,Base
2024-04-01,East,MAT-1004,35 kV Cable,9456,502,1.08,1.308,14069,2814,16883,20264,0,0,Base
2024-05-01,East,MAT-1004,35 kV Cable,12020,4103,1.13,1.321,24073,4815,28888,33233,0,0,Base
2024-06-01,East,MAT-1004,35 kV Cable,12133,915,1.15,1.335,20024,4005,24029,20927,3102,83754,Base
2024-07-01,East,MAT-1004,35 kV Cable,12347,1919,1.13,1.348,21728,4346,26074,25791,283,7641,Base
2024-08-01,East,MAT-1004,35 kV Cable,10814,3368,1.08,1.361,20851,4170,25021,29911,0,0,Base
2024-09-01,East,MAT-1004,35 kV Cable,8154,2089,1.0,1.375,14084,2817,16901,19259,0,0,Base
2024-10-01,East,MAT-1004,35 kV Cable,8455,1696,0.92,1.389,12969,2594,15563,17025,0,0,Base
2024-11-01,East,MAT-1004,35 kV Cable,6692,604,0.87,1.403,8903,1781,10684,12223,0,0,Base
2024-12-01,East,MAT-1004,35 kV Cable,6523,1136,0.85,1.417,9222,1844,11066,13631,0,0,Base
2025-01-01,East,MAT-1004,35 kV Cable,9788,3920,0.87,1.431,17063,3413,20476,20479,0,0,Base
2025-02-01,East,MAT-1004,35 kV Cable,8130,1717,0.92,1.445,13091,2618,15709,16675,0,0,Base
2025-03-01,East,MAT-1004,35 kV Cable,10141,758,1.0,1.46,15907,3181,19088,18336,752,20304,Base
2025-04-01,East,MAT-1004,35 kV Cable,8335,3391,1.08,1.474,18668,3734,22402,30263,0,0,Base
2025-05-01,East,MAT-1004,35 kV Cable,10956,3061,1.13,1.489,23582,4716,28298,38204,0,0,Base
2025-06-01,East,MAT-1004,35 kV Cable,9009,3987,1.15,1.504,22474,4495,26969,29680,0,0,Base
2025-07-01,East,MAT-1004,35 kV Cable,12178,5299,1.13,1.519,29995,5999,35994,46707,0,0,Base
2025-08-01,East,MAT-1004,35 kV Cable,10638,2237,1.08,1.534,21330,4266,25596,30769,0,0,Base
2025-09-01,East,MAT-1004,35 kV Cable,9811,1858,1.0,1.549,18079,3616,21695,27204,0,0,Base
2025-10-01,East,MAT-1004,35 kV Cable,7845,1367,0.92,1.565,13262,2652,15914,20880,0,0,Base
2025-11-01,East,MAT-1004,35 kV Cable,8004,1038,0.87,1.58,12433,2487,14920,21102,0,0,Base
2025-12-01,East,MAT-1004,35 kV Cable,9548,1952,0.85,1.596,15603,3121,18724,18738,0,0,Base
2026-01-01,East,MAT-1004,35 kV Cable,7187,633,0.87,1.612,10969,2194,13163,14458,0,0,Base
2026-02-01,East,MAT-1004,35 kV Cable,9427,3727,0.92,1.628,19706,3941,23647,30393,0,0,Base
2026-03-01,East,MAT-1004,35 kV Cable,10073,875,1.0,1.645,18005,3601,21606,28972,0,0,Base
2026-04-01,East,MAT-1004,35 kV Cable,11974,2867,1.08,1.661,26624,5325,31949,35157,0,0,Base
2026-05-01,East,MAT-1004,35 kV Cable,11864,2360,1.13,1.678,26966,5393,32359,40528,0,0,Base
2026-06-01,East,MAT-1004,35 kV Cable,11272,1150,1.15,1.694,24206,4841,29047,36043,0,0,Base
2026-07-01,East,MAT-1004,35 kV Cable,12176,5026,1.13,1.711,33267,6653,39920,45364,0,0,Base
2026-08-01,East,MAT-1004,35 kV Cable,10846,2439,1.08,1.729,24801,4960,29761,31147,0,0,Base
2026-09-01,East,MAT-1004,35 kV Cable,9831,1667,1.0,1.746,20073,4015,24088,31272,0,0,Base
2026-10-01,East,MAT-1004,35 kV Cable,9621,870,0.92,1.763,17019,3404,20423,18706,1717,46359,Base
2026-11-01,East,MAT-1004,35 kV Cable,6617,754,0.87,1.781,11421,2284,13705,14382,0,0,Base
2026-12-01,East,MAT-1004,35 kV Cable,7757,669,0.85,1.799,12883,2577,15460,18443,0,0,Base
2022-01-01,West,MAT-1004,35 kV Cable,8327,2018,0.87,1.0,9000,1800,10800,11215,0,0,Base
2022-02-01,West,MAT-1004,35 kV Cable,8358,1080,0.92,1.01,8770,1754,10524,9337,1187,32049,Base
2022-03-01,West,MAT-1004,35 kV Cable,7861,941,1.0,1.02,8979,1796,10775,14279,0,0,Base
2022-04-01,West,MAT-1004,35 kV Cable,7869,472,1.08,1.03,9281,1856,11137,15375,0,0,Base
2022-05-01,West,MAT-1004,35 kV Cable,9739,3022,1.13,1.041,15005,3001,18006,18900,0,0,Base
2022-06-01,West,MAT-1004,35 kV Cable,8419,666,1.15,1.051,10981,2196,13177,14535,0,0,Base
2022-07-01,West,MAT-1004,35 kV Cable,8200,2916,1.13,1.062,13334,2667,16001,15468,533,14391,Base
2022-08-01,West,MAT-1004,35 kV Cable,10233,2404,1.08,1.072,14632,2926,17558,15756,1802,48654,Base
2022-09-01,West,MAT-1004,35 kV Cable,7577,2660,1.0,1.083,11085,2217,13302,17492,0,0,Base
2022-10-01,West,MAT-1004,35 kV Cable,6066,1876,0.92,1.094,7991,1598,9589,11768,0,0,Base
2022-11-01,West,MAT-1004,35 kV Cable,7213,2697,0.87,1.105,9524,1905,11429,13705,0,0,Base
2022-12-01,West,MAT-1004,35 kV Cable,6474,604,0.85,1.116,6712,1342,8054,7955,99,2673,Base
2023-01-01,West,MAT-1004,35 kV Cable,6180,634,0.87,1.127,6680,1336,8016,8290,0,0,Base
2023-02-01,West,MAT-1004,35 kV Cable,8397,2557,0.92,1.138,11469,2294,13763,17382,0,0,Base
2023-03-01,West,MAT-1004,35 kV Cable,6991,1162,1.0,1.149,9372,1874,11246,10607,639,17253,Base
2023-04-01,West,MAT-1004,35 kV Cable,10475,546,1.08,1.161,13819,2764,16583,18266,0,0,Base
2023-05-01,West,MAT-1004,35 kV Cable,8512,3770,1.13,1.173,16274,3255,19529,25094,0,0,Base
2023-06-01,West,MAT-1004,35 kV Cable,7618,1277,1.15,1.184,12115,2423,14538,18502,0,0,Base
2023-07-01,West,MAT-1004,35 kV Cable,9183,3204,1.13,1.196,16743,3349,20092,26746,0,0,Base
2023-08-01,West,MAT-1004,35 kV Cable,7789,3212,1.08,1.208,14354,2871,17225,19989,0,0,Base
2023-09-01,West,MAT-1004,35 kV Cable,9064,3903,1.0,1.22,15822,3164,18986,17346,1640,44280,Base
2023-10-01,West,MAT-1004,35 kV Cable,6414,394,0.92,1.232,7719,1544,9263,11490,0,0,Base
2023-11-01,West,MAT-1004,35 kV Cable,8319,2760,0.87,1.245,11997,2399,14396,17414,0,0,Base
2023-12-01,West,MAT-1004,35 kV Cable,7702,696,0.85,1.257,8974,1795,10769,14169,0,0,Base
2024-01-01,West,MAT-1004,35 kV Cable,7299,2031,0.87,1.27,10307,2061,12368,13539,0,0,Base
2024-02-01,West,MAT-1004,35 kV Cable,6812,2359,0.92,1.282,10820,2164,12984,17588,0,0,Base
2024-03-01,West,MAT-1004,35 kV Cable,9786,1486,1.0,1.295,14600,2920,17520,25136,0,0,Base
2024-04-01,West,MAT-1004,35 kV Cable,8111,3207,1.08,1.308,15991,3198,19189,18913,276,7452,Base
2024-05-01,West,MAT-1004,35 kV Cable,9420,3213,1.13,1.321,18862,3772,22634,25868,0,0,Base
2024-06-01,West,MAT-1004,35 kV Cable,8938,1794,1.15,1.335,16470,3294,19764,24838,0,0,Base
2024-07-01,West,MAT-1004,35 kV Cable,9043,953,1.13,1.348,15225,3045,18270,20189,0,0,Base
2024-08-01,West,MAT-1004,35 kV Cable,10444,4586,1.08,1.361,22098,4420,26518,33595,0,0,Base
2024-09-01,West,MAT-1004,35 kV Cable,6736,1812,1.0,1.375,11753,2351,14104,18474,0,0,Base
2024-10-01,West,MAT-1004,35 kV Cable,8383,1630,0.92,1.389,12793,2559,15352,16958,0,0,Base
2024-11-01,West,MAT-1004,35 kV Cable,6350,2782,0.87,1.403,11143,2229,13372,19061,0,0,Base
2024-12-01,West,MAT-1004,35 kV Cable,7087,1716,0.85,1.417,10600,2120,12720,11266,1454,39258,Base
2025-01-01,West,MAT-1004,35 kV Cable,7565,2746,0.87,1.431,12835,2567,15402,19534,0,0,Base
2025-02-01,West,MAT-1004,35 kV Cable,7457,2119,0.92,1.445,12731,2546,15277,18187,0,0,Base
2025-03-01,West,MAT-1004,35 kV Cable,9282,1854,1.0,1.46,16253,3251,19504,23712,0,0,Base
2025-04-01,West,MAT-1004,35 kV Cable,9272,2948,1.08,1.474,19455,3891,23346,21323,2023,54621,Base
2025-05-01,West,MAT-1004,35 kV Cable,9336,3143,1.13,1.489,20995,4199,25194,34290,0,0,Base
2025-06-01,West,MAT-1004,35 kV Cable,8509,2780,1.15,1.504,19522,3904,23426,29376,0,0,Base
2025-07-01,West,MAT-1004,35 kV Cable,7950,2143,1.13,1.519,17322,3464,20786,22075,0,0,Base
2025-08-01,West,MAT-1004,35 kV Cable,10434,3297,1.08,1.534,22748,4550,27298,34706,0,0,Base
2025-09-01,West,MAT-1004,35 kV Cable,8640,1224,1.0,1.549,15282,3056,18338,17886,452,12204,Base
2025-10-01,West,MAT-1004,35 kV Cable,8128,2949,0.92,1.565,15947,3189,19136,18212,924,24948,Base
2025-11-01,West,MAT-1004,35 kV Cable,6899,1119,0.87,1.58,11025,2205,13230,18864,0,0,Base
2025-12-01,West,MAT-1004,35 kV Cable,5812,2125,0.85,1.596,10769,2154,12923,16393,0,0,Base
2026-01-01,West,MAT-1004,35 kV Cable,5740,1719,0.87,1.612,10462,2092,12554,16846,0,0,Base
2026-02-01,West,MAT-1004,35 kV Cable,7519,2037,0.92,1.628,14316,2863,17179,16482,697,18819,Base
2026-03-01,West,MAT-1004,35 kV Cable,9380,3103,1.0,1.645,20530,4106,24636,23638,998,26946,Base
2026-04-01,West,MAT-1004,35 kV Cable,8290,808,1.08,1.661,16321,3264,19585,23180,0,0,Base
2026-05-01,West,MAT-1004,35 kV Cable,10011,1937,1.13,1.678,22651,4530,27181,39326,0,0,Base
2026-06-01,West,MAT-1004,35 kV Cable,8658,3634,1.15,1.694,23953,4791,28744,33628,0,0,Base
2026-07-01,West,MAT-1004,35 kV Cable,10657,3811,1.13,1.711,27980,5596,33576,39028,0,0,Base
2026-08-01,West,MAT-1004,35 kV Cable,7575,1776,1.08,1.729,17457,3491,20948,22054,0,0,Base
2026-09-01,West,MAT-1004,35 kV Cable,8604,3039,1.0,1.746,20326,4065,24391,33482,0,0,Base
2026-10-01,West,MAT-1004,35 kV Cable,7031,1457,0.92,1.763,13769,2754,16523,17557,0,0,Base
2026-11-01,West,MAT-1004,35 kV Cable,7253,3202,0.87,1.781,16199,3240,19439,22147,0,0,Base
2026-12-01,West,MAT-1004,35 kV Cable,5649,544,0.85,1.799,9468,1894,11362,13203,0,0,Base
2022-01-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,148,33,0.87,1.0,157,31,188,178,10,260000,Base
2022-02-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,152,59,0.92,1.01,196,39,235,325,0,0,Base
2022-03-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,161,21,1.0,1.02,186,37,223,190,33,858000,Base
2022-04-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,147,53,1.08,1.03,223,45,268,332,0,0,Base
2022-05-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,145,12,1.13,1.041,185,37,222,206,16,416000,Base
2022-06-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,192,78,1.15,1.051,326,65,391,511,0,0,Base
2022-07-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,142,54,1.13,1.062,235,47,282,252,30,780000,Base
2022-08-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,171,76,1.08,1.072,286,57,343,370,0,0,Base
2022-09-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,149,28,1.0,1.083,192,38,230,238,0,0,Base
2022-10-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,155,50,0.92,1.094,206,41,247,261,0,0,Base
2022-11-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,124,38,0.87,1.105,156,31,187,185,2,52000,Base
2022-12-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,125,55,0.85,1.116,171,34,205,276,0,0,Base
2023-01-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,106,45,0.87,1.127,148,30,178,173,5,130000,Base
2023-02-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,142,45,0.92,1.138,196,39,235,209,26,676000,Base
2023-03-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,114,47,1.0,1.149,185,37,222,317,0,0,Base
2023-04-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,141,30,1.08,1.161,214,43,257,344,0,0,Base
2023-05-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,166,36,1.13,1.173,268,54,322,361,0,0,Base
2023-06-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,168,54,1.15,1.184,302,60,362,338,24,624000,Base
2023-07-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,132,42,1.13,1.196,235,47,282,369,0,0,Base
2023-08-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,130,58,1.08,1.208,245,49,294,316,0,0,Base
2023-09-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,162,68,1.0,1.22,281,56,337,384,0,0,Base
2023-10-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,140,49,0.92,1.232,214,43,257,361,0,0,Base
2023-11-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,143,46,0.87,1.245,205,41,246,221,25,650000,Base
2023-12-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,100,20,0.85,1.257,128,26,154,170,0,0,Base
2024-01-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,104,12,0.87,1.27,128,26,154,216,0,0,Base
2024-02-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,130,27,0.92,1.282,185,37,222,261,0,0,Base
2024-03-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,140,43,1.0,1.295,237,47,284,366,0,0,Base
2024-04-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,179,80,1.08,1.308,366,73,439,629,0,0,Base
2024-05-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,163,14,1.13,1.321,264,53,317,375,0,0,Base
2024-06-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,189,79,1.15,1.335,411,82,493,481,12,312000,Base
2024-07-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,135,54,1.13,1.348,288,58,346,439,0,0,Base
2024-08-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,129,28,1.08,1.361,231,46,277,242,35,910000,Base
2024-09-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,120,18,1.0,1.375,190,38,228,268,0,0,Base
2024-10-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,113,14,0.92,1.389,162,32,194,278,0,0,Base
2024-11-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,138,29,0.87,1.403,204,41,245,247,0,0,Base
2024-12-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,129,32,0.85,1.417,194,39,233,199,34,884000,Base
2025-01-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,139,43,0.87,1.431,227,45,272,259,13,338000,Base
2025-02-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,119,29,0.92,1.445,197,39,236,320,0,0,Base
2025-03-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,123,32,1.0,1.46,226,45,271,325,0,0,Base
2025-04-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,159,38,1.08,1.474,314,63,377,386,0,0,Base
2025-05-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,177,40,1.13,1.489,365,73,438,571,0,0,Base
2025-06-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,174,40,1.15,1.504,370,74,444,437,7,182000,Base
2025-07-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,150,51,1.13,1.519,345,69,414,495,0,0,Base
2025-08-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,175,24,1.08,1.534,330,66,396,366,30,780000,Base
2025-09-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,164,10,1.0,1.549,270,54,324,372,0,0,Base
2025-10-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,129,25,0.92,1.565,222,44,266,305,0,0,Base
2025-11-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,135,11,0.87,1.58,201,40,241,230,11,286000,Base
2025-12-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,129,22,0.85,1.596,205,41,246,332,0,0,Base
2026-01-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,108,39,0.87,1.612,206,41,247,276,0,0,Base
2026-02-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,107,13,0.92,1.628,180,36,216,272,0,0,Base
2026-03-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,166,40,1.0,1.645,339,68,407,365,42,1092000,Base
2026-04-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,177,25,1.08,1.661,362,72,434,598,0,0,Base
2026-05-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,138,13,1.13,1.678,286,57,343,493,0,0,Base
2026-06-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,148,12,1.15,1.694,312,62,374,520,0,0,Base
2026-07-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,156,42,1.13,1.711,383,77,460,533,0,0,Base
2026-08-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,155,40,1.08,1.729,364,73,437,412,25,650000,Base
2026-09-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,152,31,1.0,1.746,319,64,383,551,0,0,Base
2026-10-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,137,59,0.92,1.763,318,64,382,531,0,0,Base
2026-11-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,116,32,0.87,1.781,229,46,275,245,30,780000,Base
2026-12-01,North,MAT-1005,Pad-Mount Transformer 500 kVA,101,33,0.85,1.799,205,41,246,257,0,0,Base
2022-01-01,South,MAT-1005,Pad-Mount Transformer 500 kVA,123,13,0.87,1.0,118,24,142,163,0,0,Base
2022-02-01,South,MAT-1005,Pad-Mount Transformer 500 kVA,141,46,0.92,1.01,174,35,209,222,0,0,Base
